139
76	-nan(ind)	-nan(ind)	-nan(ind)	0.0	0.0	40.0	-nan(ind)
76	3475.7595	8588.760	24.00000	0.0	0.0	70.0	0.1000000
123	3315.5801	8614.849	24.00000	0.0	0.0	-135.0	0.4000000
123	3324.3999	8527.850	24.00000	0.0	0.0	-45.0	0.3000000
122	3309.1697	8451.290	24.00000	0.0	0.0	45.0	2.0000000
130	2857.6199	8866.060	23.96000	0.0	0.0	-15.0	1.1000000
77	2938.8699	9011.759	24.00000	20.0	0.0	-225.0	0.3500000
77	2944.1799	8868.840	24.00000	20.0	0.0	-225.0	0.2500000
6	2874.0701	8955.710	18.00000	0.0	0.0	90.0	2.0000000
76	2885.3799	9165.050	24.00000	20.0	0.0	160.0	0.2000000
6	2858.9600	8812.430	18.00000	0.0	0.0	80.0	2.0000000
131	2620.4497	9215.229	25.06880	0.0	0.0	-780.0	2.0000000
76	2828.4600	8946.080	24.00000	20.0	0.0	115.0	0.3000000
77	2836.0300	9062.700	24.00000	20.0	0.0	-225.0	0.2000000
6	2837.7297	9081.750	18.00000	0.0	0.0	120.0	2.0000000
6	2740.1499	9204.770	18.00000	0.0	0.0	135.0	2.0000000
77	2941.2898	8774.569	24.00000	10.0	0.0	-180.0	0.2000000
20	2913.1199	8669.040	24.00000	10.0	0.0	-245.0	1.0000000
123	3237.0000	8486.000	9.74360	0.0	0.0	-135.0	0.2500000
71	3035.9197	8391.069	24.00000	0.0	0.0	0.0	0.5000000
104	2854.3896	8452.119	25.42000	0.0	0.0	-45.0	0.2500000
6	2882.7178	8587.314	18.00000	0.0	0.0	115.0	2.0000000
6	3070.2588	8457.970	18.00000	0.0	0.0	180.0	2.0000000
123	3175.0000	8527.000	24.00000	0.0	0.0	-45.0	0.3000000
122	3153.5100	8438.290	24.00000	0.0	0.0	0.0	2.5000000
71	3076.8699	8525.800	24.00000	0.0	0.0	0.0	0.8000000
71	2944.9299	8552.340	24.00000	0.0	0.0	0.0	0.9000000
80	2892.1299	8608.790	24.00000	0.0	0.0	-450.0	0.3000000
120	2496.9600	8448.311	24.00000	0.0	0.0	315.0	0.6000000
115	2500.4299	8426.880	27.59000	0.0	0.0	0.0	1.5000000
80	2805.6399	8630.160	24.00000	0.0	0.0	-270.0	0.3000000
80	2783.7798	8541.350	24.00000	0.0	0.0	-315.0	0.3000000
71	2808.3899	8691.400	24.00000	0.0	0.0	0.0	0.7000000
120	2774.9600	8791.040	24.00000	0.0	0.0	0.0	0.6000000
120	3887.8201	8238.320	24.00000	0.0	0.0	-310.0	0.6000000
80	3472.8000	8031.749	19.49115	0.0	0.0	-315.0	0.4000000
120	3281.7898	7962.839	23.93000	0.0	0.0	315.0	0.6000000
86	4009.0000	7559.000	24.00000	0.0	0.0	0.0	1.3000000
71	4098.0000	7619.000	24.00000	0.0	0.0	0.0	0.9000000
80	4035.8298	7751.100	24.00000	0.0	0.0	-135.0	0.4000000
6	4066.4800	7648.820	18.00000	0.0	0.0	50.0	2.0000000
71	3959.5798	7671.570	24.00000	0.0	0.0	0.0	0.6000000
0	3284.2346	7791.352	0.00000	0.0	0.0	0.0	1.0000000
120	3375.1348	7647.807	24.00000	0.0	0.0	315.0	0.6000000
80	3491.0000	7855.000	24.00000	0.0	0.0	-405.0	0.3000000
120	3159.4099	8344.880	24.00000	0.0	0.0	90.0	0.6000000
0	2908.4546	7556.221	0.00000	0.0	0.0	0.0	1.0000000
0	3119.7878	7696.907	0.00000	0.0	0.0	0.0	1.0000000
120	2913.2815	7727.547	6.61138	0.0	0.0	270.0	0.6000000
80	3110.0403	7881.755	24.00000	0.0	0.0	-405.0	0.3000000
80	2949.0100	7810.850	24.00000	0.0	0.0	-450.0	0.2000000
131	2426.2200	7542.250	24.00000	0.0	0.0	-825.0	2.0000000
80	2595.8198	7919.150	20.02466	0.0	0.0	-495.0	0.3000000
0	2430.4712	7787.917	2.89986	0.0	0.0	0.0	1.0000000
0	2754.4746	7534.519	0.00000	0.0	0.0	0.0	1.0000000
80	2457.6399	7604.430	24.00000	0.0	0.0	-450.0	0.2000000
90	5787.0000	7374.178	323.00000	0.0	0.0	-100.0	1.5000000
46	5822.2422	7422.911	322.67490	0.0	0.0	-180.0	0.7000000
90	5534.4595	7181.800	325.00000	0.0	0.0	-50.0	1.4000000
80	5634.4800	7296.590	322.50000	0.0	0.0	-45.0	0.3000000
59	5760.0630	7205.640	324.00000	0.0	0.0	45.0	0.7000000
124	5050.0000	7350.000	324.00000	0.0	0.0	315.0	0.8000000
70	5106.6597	7197.750	324.00000	0.0	0.0	0.0	0.9000000
120	5266.5601	7440.709	325.88565	0.0	0.0	-45.0	0.6000000
75	5387.4897	7490.679	324.00000	0.0	0.0	90.0	1.0000000
9	5101.0200	7441.930	324.00000	0.0	0.0	-160.0	2.0000000
9	4974.3101	7373.080	315.00000	0.0	0.0	-145.0	2.0000000
9	5271.9995	7514.000	315.00000	0.0	0.0	-145.0	2.0000000
124	5150.0000	7350.000	324.00000	0.0	0.0	315.0	0.6000000
90	5621.9995	6876.218	326.00000	0.0	0.0	-275.0	1.4999999
59	5815.0293	6969.820	322.50000	0.0	0.0	45.0	0.7000000
46	5417.6802	6731.050	322.60376	0.0	0.0	-225.0	0.7000000
120	5456.7603	7093.220	322.00000	0.0	0.0	120.0	0.6000000
59	5491.8501	7035.660	322.50000	0.0	0.0	45.0	0.7000000
59	5521.3599	6784.490	322.50000	0.0	0.0	45.0	0.7000000
59	5646.3999	6922.700	324.00000	0.0	0.0	45.0	0.7000000
90	5337.0000	6924.741	325.00000	0.0	0.0	-350.0	1.7000000
80	5250.0000	6920.000	322.00000	0.0	0.0	0.0	0.2000000
92	4848.0200	7346.020	324.00000	0.0	0.0	-45.0	0.6000000
75	4823.7803	7105.180	324.00000	0.0	0.0	45.0	1.0000000
105	4644.9399	7278.862	332.77145	10.0	0.0	-180.0	1.8000000
75	4571.5098	7231.859	333.09000	0.0	0.0	45.0	1.0000000
9	4631.4600	7105.070	315.00000	0.0	0.0	260.0	2.0000000
9	4667.5098	7174.319	315.00000	0.0	0.0	-150.0	2.0000000
9	4838.5200	7272.359	315.00000	0.0	0.0	-140.0	2.0000000
9	4703.8428	6860.290	315.00000	0.0	0.0	-45.0	2.0000000
92	4730.5498	6749.129	329.19153	0.0	0.0	45.0	0.6000000
80	4971.7598	6696.210	324.00000	0.0	0.0	540.0	0.3000000
105	4599.5098	6822.149	334.01373	10.0	0.0	-45.0	1.6000000
92	4570.9028	7079.000	329.17584	0.0	0.0	0.0	0.6000000
9	4825.8599	6747.899	315.00000	0.0	0.0	-40.0	2.0000000
9	4638.3101	6968.090	315.00000	0.0	0.0	-80.0	2.0000000
90	5576.0000	6564.000	325.00000	0.0	0.0	-280.0	1.8000000
80	5795.8696	6616.930	322.00000	0.0	0.0	-75.0	0.2500000
80	5494.0000	6539.000	323.00000	0.0	0.0	-180.0	0.2000000
80	5564.0000	6453.000	323.00000	0.0	0.0	-270.0	0.2500000
59	5607.0298	6597.640	322.50000	0.0	0.0	45.0	0.7000000
75	5335.2598	6306.190	324.00000	0.0	0.0	45.0	1.0000000
120	5136.0000	6619.604	324.00000	0.0	0.0	55.0	0.6000000
75	5042.8198	6598.670	324.00000	0.0	0.0	45.0	1.0000000
112	5016.9897	6450.160	325.75531	0.0	0.0	-250.0	1.8000000
112	5229.2192	6537.930	255.00000	0.0	0.0	-205.0	1.8000000
75	5257.1001	6589.820	324.00000	0.0	0.0	45.0	1.0000000
77	5237.2998	6302.892	251.45000	-15.0	0.0	-160.0	0.3000000
9	5179.7598	6334.430	315.00000	0.0	0.0	-60.0	2.0000000
9	5099.1797	6479.149	315.00000	0.0	0.0	-60.0	2.0000000
70	5221.8398	6413.863	316.10037	0.0	0.0	0.0	0.8000000
80	5170.0698	6332.941	324.00000	0.0	0.0	540.0	0.3000000
75	5765.5400	5861.050	324.73859	0.0	0.0	0.0	0.7000000
76	5674.0991	5890.270	324.00000	0.0	0.0	180.0	0.2000000
105	5454.9395	5955.720	333.25995	10.0	0.0	0.0	1.8000000
75	5683.5801	6078.700	329.32571	0.0	0.0	45.0	1.0000000
120	5523.0000	6201.000	324.00000	0.0	0.0	50.0	0.6000000
20	5754.6475	5944.371	303.00000	15.0	0.0	-360.0	1.1000000
48	5571.1196	5940.220	282.44000	0.0	0.0	45.0	1.3000000
48	5810.4502	6017.809	280.37997	0.0	0.0	45.0	1.1000000
77	5400.2598	6201.460	228.00000	-15.0	0.0	-205.0	0.4000000
9	5761.1001	5977.480	315.00000	0.0	0.0	5.0	2.0000000
9	5495.1763	6062.459	315.00000	0.0	0.0	-35.0	2.0000000
9	5622.6201	5989.000	315.00000	0.0	0.0	-20.0	2.0000000
71	5529.5000	6137.910	324.00000	0.0	0.0	0.0	1.0000000
75	5562.3701	5874.520	324.00000	0.0	0.0	0.0	0.7000000
75	5778.3979	6142.162	324.00000	0.0	0.0	0.0	0.7000000
130	5314.9194	6212.660	324.00000	0.0	0.0	135.0	1.0000000
77	5268.5103	6159.030	324.00000	0.0	0.0	-205.0	0.5000000
77	5156.2900	6237.900	324.00000	-15.0	0.0	-250.0	0.3000000
77	5383.3296	6068.520	324.00000	-15.0	0.0	-160.0	0.4000000
9	5342.5195	6169.490	315.00000	0.0	0.0	-25.0	2.0000000
9	5239.0894	6243.260	315.00000	0.0	0.0	-45.0	2.0000000
9	4957.8101	6641.080	315.00000	0.0	0.0	-35.0	2.0000000
77	4409.5298	6281.870	24.00000	0.0	0.0	0.0	0.3000000
77	4313.7798	6356.420	24.00000	0.0	0.0	0.0	0.5000000
71	4225.1299	6252.810	24.00000	0.0	0.0	0.0	0.7000000
120	4157.9492	6339.799	24.00000	0.0	0.0	45.0	0.6000000
6	4287.9399	6343.540	18.00000	0.0	0.0	130.0	2.0000000
6	4176.0098	6421.370	18.00000	0.0	0.0	155.0	2.0000000
77	4275.3496	6455.560	43.00000	0.0	0.0	0.0	0.2600000
77	4180.2998	6438.180	24.00000	0.0	0.0	0.0	0.1600000
6	4516.8599	5839.640	18.00000	0.0	0.0	125.0	2.0000000
105	4448.0000	5860.000	24.00000	0.0	0.0	0.0	1.5000000
105	4459.7002	6200.700	35.10761	0.0	0.0	0.0	2.0999999
115	4345.0396	6172.550	24.00000	0.0	0.0	45.0	1.0000000
77	4520.7197	5945.740	24.00000	0.0	0.0	-45.0	0.4000000
6	4371.0000	6208.000	18.00000	0.0	0.0	110.0	2.0000000
105	4492.0801	6094.070	24.00000	0.0	0.0	0.0	2.5000000
6	4435.6899	6026.110	18.00000	0.0	0.0	110.0	2.0000000
105	4457.9302	5968.529	24.00000	0.0	0.0	0.0	1.8000000
105	4410.2598	6135.250	24.00000	0.0	0.0	0.0	1.6000000
105	4409.6494	6041.829	24.00000	0.0	0.0	0.0	1.3000000
80	4346.5796	6040.840	24.00000	0.0	0.0	0.0	0.5000000
80	4278.1299	5942.930	24.00000	0.0	0.0	-45.0	0.3000000
80	4251.9502	6155.660	24.00000	0.0	0.0	90.0	0.3000000
6	3809.3201	7354.979	18.00000	0.0	0.0	50.0	2.0000000
77	3751.1135	7147.951	24.00000	0.0	0.0	-90.0	0.5000000
115	3892.7600	7517.630	24.00000	0.0	0.0	45.0	1.4999999
104	3751.7498	7295.380	24.00000	0.0	0.0	-45.0	0.3500000
6	3714.8799	7167.509	18.00000	0.0	0.0	80.0	2.0000000
6	3940.4302	7505.089	18.00000	0.0	0.0	50.0	2.0000000
123	3850.0000	7284.000	24.00000	0.0	0.0	-135.0	0.5000000
123	3869.7197	7386.990	24.00000	0.0	0.0	-90.0	0.4000000
123	3796.9597	7347.510	24.00000	0.0	0.0	-90.0	0.2500000
123	3788.0698	7425.280	24.00000	0.0	0.0	-90.0	0.3000000
71	4017.9600	7465.530	43.41000	0.0	0.0	0.0	0.5000000
80	3291.2800	7456.440	24.00000	0.0	0.0	-405.0	0.3000000
115	3654.1499	7252.489	24.00000	0.0	0.0	45.0	1.3000000
76	3815.1299	6765.090	24.00000	0.0	0.0	135.0	0.4000000
77	3765.9797	7022.140	24.00000	0.0	0.0	-45.0	0.4000000
77	3761.4399	6897.330	24.00000	0.0	0.0	0.0	0.4000000
6	3765.7700	6779.400	18.00000	0.0	0.0	110.0	2.0000000
6	3712.3896	6966.270	18.00000	0.0	0.0	100.0	2.0000000
120	3807.9998	6861.380	42.04140	0.0	0.0	0.0	0.6000000
77	3657.8499	6835.050	24.00000	0.0	0.0	0.0	0.3000000
115	3673.5901	6733.710	24.00000	0.0	0.0	45.0	1.3000000
80	3643.4299	7005.729	24.00000	0.0	0.0	-135.0	0.4000000
120	3628.7097	7006.399	24.00000	0.0	0.0	0.0	0.6000000
120	3147.7512	7326.078	24.00000	0.0	0.0	-45.0	0.6000000
0	3095.4990	7523.485	0.00000	0.0	0.0	0.0	1.0000000
0	3030.9055	7400.518	0.00000	0.0	0.0	0.0	1.0000000
0	2983.2932	7114.628	0.00000	0.0	0.0	0.0	1.0000000
128	2486.8191	7468.998	24.00000	0.0	0.0	-45.0	1.0000000
127	2634.8899	7235.910	24.00000	0.0	0.0	-45.0	2.0000000
80	2786.2900	7293.439	24.00000	0.0	0.0	-315.0	0.3000000
120	2582.7737	7493.880	24.00000	0.0	0.0	0.0	0.6000000
120	2792.8328	7169.176	24.00000	0.0	0.0	-45.0	0.6000000
80	2758.4856	7359.828	24.00000	0.0	0.0	-450.0	0.2000000
131	2554.5918	7356.830	24.00000	0.0	0.0	-780.0	2.0000000
80	3126.9624	7060.650	21.28104	0.0	0.0	-540.0	0.3000000
120	3077.7800	6853.500	3.07406	0.0	0.0	-45.0	0.6000000
0	3105.4229	6709.275	1.30149	0.0	0.0	0.0	1.0000000
0	2972.9399	6973.379	6.38892	0.0	0.0	0.0	1.0000000
80	2917.4700	6763.680	17.73373	0.0	0.0	-315.0	0.3000000
80	3217.2676	6817.489	24.00000	0.0	0.0	45.0	0.2000000
127	2799.6299	6710.229	24.14000	0.0	0.0	-0.0	1.6000000
80	2785.7695	6877.730	24.00000	0.0	0.0	45.0	0.2000000
131	2750.5898	6965.640	24.00000	0.0	0.0	-465.0	2.0000000
84	4090.5898	6558.410	24.00000	0.0	0.0	-24.9	1.5000000
84	3959.2300	6561.880	5.74000	0.0	0.0	-69.9	1.0000000
84	3958.3630	6669.982	24.00000	0.0	0.0	-69.9	1.2000000
6	4014.8098	6479.080	18.00000	0.0	0.0	165.0	2.0000000
6	3852.7698	6602.100	18.00000	0.0	0.0	120.0	2.0000000
104	3863.2454	6385.684	25.86022	0.0	0.0	-45.0	0.3500000
104	3957.1194	6347.840	24.14000	0.0	0.0	-45.0	0.2500000
80	3594.9497	6572.840	24.00000	0.0	0.0	-90.0	0.4000000
128	2914.0601	6570.690	24.00000	0.0	0.0	-135.0	0.9000000
128	3251.7876	6529.000	24.00000	0.0	0.0	0.0	0.8000000
127	3084.0398	6504.120	16.00000	0.0	0.0	15.0	1.0000000
120	3176.3301	6658.470	24.00000	0.0	0.0	-45.0	0.6000000
80	3016.0999	6592.090	24.00000	0.0	0.0	45.0	0.2000000
131	2999.7000	6506.190	24.00000	0.0	0.0	-1095.0	2.0000000
127	2696.4565	6260.975	24.00000	0.0	0.0	180.0	1.6000000
80	2428.2700	6296.370	17.16622	0.0	0.0	0.0	0.3000000
131	2470.3198	6368.110	24.00000	0.0	0.0	-960.0	2.0000000
128	2818.6597	6128.560	24.00000	0.0	0.0	-0.0	0.9000000
80	2599.7500	6202.850	23.65000	0.0	0.0	45.0	0.2500000
0	2481.0000	6100.998	0.23956	0.0	0.0	0.0	1.0000000
120	2651.7500	6051.140	24.00000	0.0	0.0	-45.0	0.6000000
80	2486.7300	5965.540	20.07995	0.0	0.0	45.0	0.3000000
80	1315.8600	9139.849	24.00000	0.0	0.0	-45.0	0.4000000
122	1238.2999	9215.635	24.00000	0.0	0.0	135.0	1.7000000
123	1190.8199	8884.710	24.00000	0.0	0.0	60.0	0.6000000
80	1412.0498	8835.489	24.00000	0.0	0.0	0.0	0.4000000
6	1275.6498	9106.354	18.00000	0.0	0.0	-100.0	2.0000000
6	1240.0499	8917.029	18.00000	0.0	0.0	-100.0	2.0000000
123	1200.7800	9013.460	24.00000	0.0	0.0	-120.0	0.4000000
122	1257.9700	8936.890	24.00000	0.0	0.0	90.0	2.0000000
122	1308.7899	9033.449	24.00000	0.0	0.0	45.0	1.5000000
123	1216.0100	9134.340	24.00000	0.0	0.0	-165.0	0.3000000
60	814.5962	8910.779	24.00000	0.0	0.0	0.0	1.0000000
123	1151.5599	8733.829	24.00000	0.0	0.0	-75.0	0.4000000
120	1195.1899	8578.189	24.00000	0.0	0.0	315.0	0.6000000
6	1201.2700	8728.310	18.00000	0.0	0.0	-100.0	2.0000000
77	923.1700	8424.330	24.00000	0.0	0.0	-345.0	0.3000000
76	1030.0000	8540.000	2.11185	0.0	0.0	45.0	0.2500000
123	1113.0000	8634.000	24.00000	0.0	0.0	60.0	0.2800000
6	1118.4000	8541.809	18.00000	0.0	0.0	-120.0	2.0000000
6	965.1299	8389.750	18.00000	0.0	0.0	-140.0	2.0000000
80	2325.0056	7996.616	24.00000	0.0	0.0	-450.0	0.2000000
120	2308.9099	7716.270	20.09528	0.0	0.0	45.0	0.6000000
120	2320.6299	7901.459	24.00000	0.0	0.0	90.0	0.6000000
80	2261.6799	7848.189	15.04000	0.0	0.0	90.0	0.2000000
127	2237.0496	7644.326	24.00000	0.0	0.0	-0.0	1.6000000
120	1391.6200	8034.220	24.00000	0.0	0.0	-180.0	0.6000000
104	1362.4301	7983.439	26.40653	0.0	0.0	45.0	0.3500000
6	822.9999	8115.000	18.00000	0.0	0.0	260.0	2.0000000
77	779.2400	8127.725	24.00000	0.0	0.0	-255.0	0.3500000
77	835.6900	8283.180	24.00000	0.0	0.0	-300.0	0.5000000
6	872.9600	8270.729	18.00000	0.0	0.0	-115.0	2.0000000
120	859.7999	8134.810	24.00000	0.0	0.0	315.0	0.6000000
120	1299.9900	7687.830	24.00000	0.0	0.0	-155.0	0.6000000
86	767.6700	7579.100	6.00000	0.0	0.0	10.0	1.3000000
77	742.5963	7830.808	24.00000	0.0	0.0	-120.0	0.3500000
104	885.7200	7578.300	26.07587	0.0	0.0	45.0	0.3500000
6	810.9099	7946.890	18.00000	0.0	0.0	270.0	2.0000000
6	804.2800	7756.920	18.00000	0.0	0.0	270.0	2.0000000
6	821.9299	7580.300	18.00000	0.0	0.0	280.0	2.0000000
80	819.5499	7688.440	24.00000	0.0	0.0	90.0	0.4000000
9	532.9827	8835.325	315.00000	0.0	0.0	65.0	2.0000000
85	542.4600	9206.869	125.02551	0.0	0.0	-0.0	1.0000000
85	652.8500	9139.590	88.00000	0.0	0.0	0.0	1.0000000
85	562.0886	9122.850	250.00000	0.0	0.0	-135.0	1.0000000
85	562.8089	8923.840	250.00000	0.0	0.0	-135.0	1.0000000
85	613.4900	8954.949	87.99000	0.0	0.0	-0.0	1.0000000
9	574.0000	9007.657	315.00000	0.0	0.0	80.0	2.0000000
9	612.9999	9202.150	315.00000	0.0	0.0	75.0	2.0000000
85	241.3400	9027.729	324.00000	0.0	0.0	-0.0	1.0000000
85	112.8500	9165.050	324.00000	0.0	0.0	-0.0	1.0000000
85	32.8000	8908.660	324.00000	0.0	0.0	-0.0	1.0000000
85	559.1863	8754.570	88.00000	0.0	0.0	-0.0	1.0000000
57	581.9572	8579.797	388.00000	0.0	0.0	0.0	3.0000000
85	415.9000	8575.350	250.00000	0.0	0.0	-135.0	1.0000000
85	427.3100	8615.920	88.00000	0.0	0.0	-0.0	1.0000000
85	462.9847	8724.077	250.00000	0.0	0.0	-135.0	1.0000000
85	352.0500	8409.870	88.00000	0.0	0.0	-0.0	1.0000000
9	334.2300	8527.700	315.00000	0.0	0.0	70.0	2.0000000
9	444.3900	8697.030	315.00000	0.0	0.0	45.0	2.0000000
85	25.8100	8524.949	324.00000	0.0	0.0	-0.0	1.0000000
85	120.3200	8770.810	324.00000	0.0	0.0	-0.0	1.0000000
57	401.1200	8117.360	470.56488	0.0	0.0	0.0	3.0000000
85	315.3100	8338.364	250.00000	0.0	0.0	-135.0	1.0000000
85	284.9600	8239.963	250.00000	0.0	0.0	-135.0	1.0000000
85	280.7200	8004.807	88.00000	0.0	0.0	-0.0	1.0000000
85	296.0716	8202.000	88.00000	0.0	0.0	-0.0	1.0000000
9	284.9200	8343.190	315.00000	0.0	0.0	80.0	2.0000000
60	569.5926	8306.854	24.00000	0.0	0.0	0.0	1.0000000
85	-3.1500	8081.630	324.00000	0.0	0.0	0.0	1.0000000
85	262.7600	7962.910	250.00000	0.0	0.0	-135.0	1.0000000
9	245.4700	8167.850	315.00000	0.0	0.0	85.0	2.0000000
9	242.5900	7976.480	315.00000	0.0	0.0	98.0	2.0000000
85	53.7178	8299.536	324.00003	0.0	0.0	-0.0	1.0000000
85	316.9006	7615.221	88.00000	0.0	0.0	-0.0	1.0000000
85	301.3600	7797.917	88.00000	0.0	0.0	-0.0	1.0000000
60	506.9822	7762.469	24.00000	0.0	0.0	0.0	1.0000000
85	275.2800	7783.455	250.00000	0.0	0.0	-135.0	1.0000000
85	267.9200	7596.931	250.00000	0.0	0.0	-135.0	1.0000000
85	180.5700	7572.580	86.09000	0.0	0.0	-0.0	1.0000000
85	162.3400	7778.777	102.75000	0.0	0.0	-0.0	1.0000000
9	264.3500	7825.515	315.00000	0.0	0.0	90.0	2.0000000
9	265.5800	7639.180	315.00000	0.0	0.0	90.0	2.0000000
85	26.0496	7791.682	323.99994	0.0	0.0	0.0	1.0000000
85	21.8906	7543.771	323.99994	0.0	0.0	-135.0	1.0000000
127	2197.1899	7170.620	11.02030	0.0	0.0	170.0	2.0000000
80	2006.9299	7314.790	20.13580	0.0	0.0	-135.0	0.3000000
120	2167.1799	7121.750	24.00000	0.0	0.0	-135.0	0.6000000
131	2140.2090	7239.867	24.00000	0.0	0.0	-1005.0	2.0000000
128	1942.8297	7396.790	24.00000	0.0	0.0	90.0	1.0000000
120	1729.3400	7157.870	16.95000	0.0	0.0	-135.0	0.6000000
0	1851.5358	7177.414	0.00000	0.0	0.0	0.0	1.0000000
80	1784.8500	7359.060	15.14000	0.0	0.0	-225.0	0.4000000
80	1637.9299	7268.970	24.00000	0.0	0.0	-90.0	0.3000000
131	1860.7300	7466.620	24.00000	0.0	0.0	-915.0	2.0000000
131	2340.2400	6708.850	24.00000	0.0	0.0	-600.0	2.0000000
127	2287.0200	6861.629	20.88478	0.0	0.0	125.0	1.0000000
120	2302.5500	6750.490	24.00000	0.0	0.0	135.0	0.6000000
0	1998.1968	6793.254	0.43274	0.0	0.0	0.0	1.0000000
0	2119.2290	6860.279	0.00000	0.0	0.0	0.0	1.0000000
0	2008.6697	7010.349	2.08073	0.0	0.0	0.0	1.0000000
80	2324.6001	6992.660	22.51953	0.0	0.0	-180.0	0.3000000
120	1925.6699	6825.529	17.83923	0.0	0.0	-180.0	0.6000000
80	1787.5765	6975.439	18.31782	0.0	0.0	-90.0	0.3000000
77	910.9999	7132.000	24.00000	0.0	0.0	-30.0	0.5500000
77	774.1200	7316.920	24.00000	0.0	0.0	-55.0	0.3500000
115	1112.4900	7287.370	24.00000	0.0	0.0	0.0	1.5000000
6	845.0000	7400.000	18.00000	0.0	0.0	280.0	2.0000000
6	904.7800	7275.390	18.00000	0.0	0.0	310.0	2.0000000
6	1027.8000	7149.600	18.00000	0.0	0.0	320.0	2.0000000
120	980.7300	7257.290	24.00000	0.0	0.0	405.0	0.6000000
80	866.0700	7424.520	24.00000	0.0	0.0	0.0	0.4000000
84	1158.2500	6759.750	24.00000	0.0	0.0	65.1	1.1000000
120	1196.5701	6965.790	24.00000	0.0	0.0	315.0	0.6000000
120	1260.0000	6773.360	24.00000	0.0	0.0	405.0	0.6000000
6	1149.5498	6999.220	18.00000	0.0	0.0	300.0	2.0000000
6	1234.2100	6823.479	18.00000	0.0	0.0	290.0	2.0000000
77	1055.1799	6971.550	24.00000	0.0	0.0	-30.0	0.3500000
80	1112.7200	7101.490	24.00000	0.0	0.0	-90.0	0.5000000
60	788.2628	6730.620	12.73444	0.0	0.0	0.0	1.0000000
128	2382.4500	6592.050	24.00000	0.0	0.0	45.0	1.0000000
127	2356.4900	6480.200	23.99000	0.0	0.0	135.0	2.0000000
0	2080.5930	6301.799	0.43175	0.0	0.0	0.0	1.0000000
0	2078.8770	6654.530	0.00000	0.0	0.0	0.0	1.0000000
120	2153.0400	6413.115	24.00000	0.0	0.0	45.0	0.6000000
80	2222.7324	6529.818	22.59353	0.0	0.0	45.0	0.2500000
80	2336.8298	6331.510	24.00000	0.0	0.0	45.0	0.2500000
80	1839.9099	6635.100	17.60962	0.0	0.0	-180.0	0.4000000
120	1723.7299	6265.810	24.00000	0.0	0.0	-225.0	0.6000000
0	1953.7150	6327.934	0.00000	0.0	0.0	0.0	1.0000000
0	1944.9917	6510.850	0.00000	0.0	0.0	0.0	1.0000000
80	1784.9600	6493.169	19.87539	0.0	0.0	0.0	0.3000000
80	2383.0000	5962.000	22.00000	0.0	0.0	-90.0	0.2000000
0	2243.7329	6100.147	0.00000	0.0	0.0	0.0	1.0000000
0	2241.5923	6185.187	0.00000	0.0	0.0	0.0	1.0000000
0	2107.8320	6151.635	0.00000	0.0	0.0	0.0	1.0000000
120	2138.7000	5944.310	22.65358	0.0	0.0	-90.0	0.6000000
80	1598.0399	5895.470	24.00000	0.0	0.0	45.0	0.2500000
80	1948.0000	5923.000	20.50017	0.0	0.0	-45.0	0.3500000
120	1733.0400	5915.340	20.31848	0.0	0.0	-135.0	0.6000000
0	1927.8118	6159.637	0.00000	0.0	0.0	0.0	1.0000000
0	1814.8627	6062.197	0.00000	0.0	0.0	0.0	1.0000000
80	1659.6599	6050.689	24.00000	0.0	0.0	-45.0	0.2500000
57	769.0400	6624.650	514.62738	0.0	0.0	0.0	3.0000000
84	1180.0099	6594.649	24.00000	0.0	0.0	20.1	1.5000000
6	1268.7000	6634.660	18.00000	0.0	0.0	270.0	2.0000000
6	1188.5601	6433.290	18.00000	0.0	0.0	230.0	2.0000000
77	983.3600	6277.440	24.00000	0.0	0.0	195.0	0.3000000
84	1096.1599	6454.000	24.00000	0.0	0.0	-24.9	1.2000000
60	729.6664	6309.255	94.86249	0.0	0.0	0.0	1.0000000
120	1112.9900	6313.800	24.00000	0.0	0.0	315.0	0.6000000
6	1062.1000	6287.400	18.00000	0.0	0.0	230.0	2.0000000
120	1359.1100	5932.020	24.00000	0.0	0.0	360.0	0.5000000
77	826.6800	5853.209	24.00000	0.0	0.0	105.0	0.2000000
6	908.7499	5987.260	18.00000	0.0	0.0	260.0	2.0000000
20	843.9999	5961.000	24.00000	10.0	0.0	90.0	1.0000000
77	955.1800	6208.970	24.00000	45.0	0.0	195.0	0.3000000
77	894.0599	6073.680	24.00000	25.0	0.0	285.0	0.3000000
6	959.4299	6140.240	18.00000	0.0	0.0	240.0	2.0000000
80	924.1299	5893.270	24.00000	0.0	0.0	-45.0	0.3000000
104	1017.0000	6005.000	25.42648	0.0	0.0	45.0	0.3500000
57	550.6000	7199.010	357.33386	0.0	0.0	0.0	3.0000000
85	282.9300	7269.000	250.00000	0.0	0.0	-0.0	1.0000000
85	316.9600	7411.709	88.00000	0.0	0.0	-0.0	1.0000000
60	636.0400	7117.580	24.00000	0.0	0.0	0.0	1.0000000
85	394.9453	7210.879	88.00000	0.0	0.0	-0.0	1.0000000
9	281.0300	7419.230	315.00000	0.0	0.0	100.0	2.0000000
9	338.5400	7205.070	315.00000	0.0	0.0	110.0	2.0000000
85	257.4200	7441.140	250.00000	0.0	0.0	-0.0	1.0000000
85	56.9008	7235.264	324.00000	0.0	0.0	0.0	1.0000000
9	533.4360	6821.970	315.00000	0.0	0.0	120.0	2.0000000
